        FINAL POST-CLEARING PRICES AS OF 07/22/20 10:32 PM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE  ACTUAL VOL       SETT         VOL         INT
1CE Chicago Ethanol (Platts) Calendar Spread Option -
2150       ----     .4240B    .3880A    .3910A    .3986  +.0013                  .3973                    1471
2170       ----     .4390B    .4030A    .4070A    .4134  +.0012                  .4122                      40
2200       ----     .4630B    .4250A    .4280A    .4361  +.0011         100      .4350         100        5004
2250       ----     .5030B    .4640A    .4670A    .4751  +.0008                  .4743                    7312
2270       ----     .5190B    .4800A    .4850A    .4911  +.0006                  .4905                      58
2300       ----     .5450B    .5040A    .5070A    .5155  +.0003                  .5152                    1641
2350       ----     .5880B    .5460A    .5490A    .5572  -.0003                  .5575                    2846
2380       ----     .6140B    .5710A    .5760A    .5829  -.0007                  .5836                      14
2400       ----     .6320B    .5880A    .5910A    .6002  -.0010                  .6012                    1953
2450       ----     .6780B    .6320A    .6350A    .6444  -.0014                  .6458                     408
2500       ----     .7240B    .6770A    .6790A    .6896  -.0016                  .6912                    3959
2550       ----     .7710B    .7220A    .7240A    .7356  -.0015                  .7371                     125
2600       ----     .8180B    .7680A    .7720A    .7821  -.0016                  .7837                    3251
2630       ----     .8430B    .7980A    .8030A    .8103  -.0016                  .8119                      10
2650       ----     .8660B    .8150A    .8180A    .8292  -.0016                  .8308                     486
2670       ----     .8810B    .8380A    .8410A    .8481  -.0016                  .8497                       2
2700       ----     .9130B    .8620A    .8650A    .8767  -.0016                  .8783                      81
2710       ----     .9200B    .8760A    .8790A    .8863  -.0016                  .8879                       1
2720       ----     .9290B    .8860A    .8880A    .8959  -.0016                  .8975                      11
2730       ----     .9390B    .8950A    .8980A    .9055  -.0016                  .9071                      11
2750       ----     .9620B    .9090A    .9130A    .9247  -.0017                  .9264                     757
2800       ----    1.0110B    .9580A    .9620A    .9731  -.0017                  .9748                      86
2840       ----    1.0460B   1.0020A   1.0050A   1.0119  -.0018                 1.0137                      11
2850       ----    1.0590B   1.0060A   1.0090A   1.0217  -.0017                 1.0234                     150
2900       ----    1.1080B   1.0550A   1.0580A   1.0705  -.0017                 1.0722                      36
2950       ----    1.1570B   1.1040A   1.1070A   1.1195  -.0017                 1.1212           1           1
3000       ----    1.2070B   1.1530A   1.1560A   1.1687  -.0017                 1.1704           1        1782
350        ----      ----      ----      ----     .0003    UNCH                  .0003                      25
3500       ----    1.6950B   1.6570A   1.6590B   1.6647  -.0014                 1.6661                      20
3700       ----    1.8930B   1.8570A   1.8580B   1.8640  -.0013                 1.8653                      10
400        ----      ----      ----      ----     .0006  -.0001                  .0007                     500
4450       ----    2.6390B   2.6080A   2.6080A   2.6127  -.0011                 2.6138                      50
450        ----      ----      ----      ----     .0010  -.0001                  .0011                       1
500        ----      ----      ----      ----     .0015  -.0002         100      .0017                    4003
5000       ----      ----      ----      ----    3.1622    ----         100       ----
5150       ----    3.3360B   3.3100A   3.3100A   3.3120  -.0011                 3.3131                      25
5200       ----    3.3860B   3.3600A   3.3600A   3.3620  -.0010                 3.3630                      75
600        ----      ----      ----      ----     .0024  -.0004                  .0028                       1
650        ----      ----      ----      ----     .0030  -.0005                  .0035                     120
700        ----      ----      ----      ----     .0037  -.0005                  .0042                     290
750        ----      ----      ----      ----     .0045  -.0004         200      .0049                    4192
800        ----      ----      ----      ----     .0054  -.0003                  .0057                    2050
850        ----      ----      ----      ----     .0065  -.0002                  .0067                     398
900        ----     .0080B     ----     .0080B    .0077  -.0001                  .0078                      21
950        ----      ----      ----      ----     .0092  +.0001                  .0091                     263
LN NOV20 Henry Hub Natural Gas European Financial Option PUT
1000       ----      ----      ----      ----     .0077  -.0001                  .0078                     434
1050       ----      ----      ----      ----     .0089    UNCH                  .0089                      46
1100       ----      ----      ----      ----     .0102  +.0001                  .0101                      44
1150       ----      ----      ----      ----     .0117  +.0002                  .0115                      69
1200       ----      ----      ----      ----     .0134  +.0003                  .0131                     100
1250       ----     .0150B     ----     .0150B    .0152  +.0003                  .0149                     258
1300      .0170     .0170     .0170     .0170     .0173  +.0004           2      .0169          10         698
1350       ----      ----      ----      ----     .0197  +.0006                  .0191                     400
1400       ----     .0220B     ----     .0220B    .0225  +.0009                  .0216                     173
1450       ----     .0250B     ----     .0250B    .0260  +.0013                  .0247                      43
1500      .0290     .0300B    .0290     .0300B    .0303  +.0017           5      .0286         201        4033
1550       ----     .0350B     ----     .0350B    .0351  +.0018                  .0333                       4
1600       ----     .0410B     ----     .0400A    .0408  +.0021                  .0387                     252
1650      .0460     .0480B    .0460     .0460     .0474  +.0024          20      .0450                       1
1700      .0560     .0560     .0540A    .0550A    .0554  +.0030         101      .0524                    2746
1750      .0630     .0650B    .0630     .0630     .0649  +.0038          20      .0611           1       10546
1800       ----     .0770B     ----     .0760B    .0761  +.0046                  .0715                    2311
1850       ----     .0900B     ----     .0880A    .0887  +.0053                  .0834           1        6001
1900       ----     .1040B     ----     .1020A    .1029  +.0059                  .0970           7        1043
1950       ----     .1200B     ----     .1170A    .1187  +.0066                  .1121                      82
2000       ----     .1370B     ----     .1340A    .1360  +.0073                  .1287         104        6527
2050       ----     .1570B     ----     .1530A    .1549  +.0079                  .1470                     120
2100       ----     .1770B     ----     .1730A    .1753  +.0085                  .1668                    1060
2150       ----     .2000B     ----     .1950A    .1973  +.0092                  .1881                    1917
2200       ----     .2230B     ----     .2190A    .2209  +.0099                  .2110                    2780
2250       ----     .2490B     ----     .2440A    .2460  +.0105         100      .2355           1        2669
2300       ----     .2760B     ----     .2700A    .2727  +.0112                  .2615                    2476
2350       ----     .3040B     ----     .2990A    .3009  +.0119                  .2890                     911
2400       ----     .3340B     ----     .3280A    .3304  +.0124                  .3180                     695
2420       ----     .3460B     ----     .3400A    .3427  +.0128                  .3299                       5
2450       ----     .3650B     ----     .3590A    .3614  +.0131                  .3483                     182
2500       ----     .3980B     ----     .3910A    .3938  +.0137                  .3801                    3422
2550       ----     .4320B     ----     .4240A    .4275  +.0144                  .4131                      28
2600       ----     .4670B     ----     .4590A    .4626  +.0151                  .4475                    3450
2630       ----     .4890B     ----     .4800A    .4842  +.0154                  .4688                      10
2650       ----     .5030B     ----     .4950A    .4988  +.0156                  .4832                    2486
2670       ----     .5180B     ----     .5100A    .5136  +.0158                  .4978                       2
2700       ----     .5410B     ----     .5320A    .5361  +.0161                  .5200                      80
2710       ----     .5480B     ----     .5390A    .5437  +.0162                  .5275                       1
2720       ----     .5560B     ----     .5470A    .5514  +.0164                  .5350                      11
2730       ----     .5640B     ----     .5540A    .5590  +.0165                  .5425                      11
2750       ----     .5790B     ----     .5700A    .5745  +.0167                  .5578                     931
2800       ----     .6190B     ----     .6090A    .6139  +.0172                  .5967                      87
2840       ----     .6520B     ----     .6410A    .6460  +.0175                  .6285                      11
2850       ----     .6600B     ----     .6490A    .6541  +.0176                  .6365                     150
2900       ----     .7010B     ----     .6900A    .6953  +.0180                  .6773                      16
3000       ----     .7860B     ----     .7740A    .7800  +.0187                  .7613                     281
4450       ----    2.1770B     ----    2.1600A   2.1687  +.0219                 2.1468                      50
5150       ----    2.8590B     ----    2.8590B   2.8660  +.0221                 2.8439                      25
5200       ----    2.9090B     ----    2.9090B   2.9159  +.0221                 2.8938                      75
5800       ----    3.5040B     ----    3.5040B   3.5147  +.0222                 3.4925                      12
5850       ----    3.5540B     ----    3.5540B   3.5646  +.0221                 3.5425                      12
900        ----      ----      ----      ----     .0057    UNCH                  .0057                       1
950        ----      ----      ----      ----     .0066  -.0001                  .0067                      50
LN DEC20 Henry Hub Natural Gas European Financial Option PUT
1000       ----      ----      ----      ----     .0022  -.0001                  .0023                    1130
1100       ----      ----      ----      ----     .0034  -.0001                  .0035                       3
1500       ----      ----      ----      ----     .0130    UNCH                  .0130                     801
1650       ----      ----      ----      ----     .0196  +.0003                  .0193                      44
1700       ----     .0220B     ----     .0220B    .0222  +.0003                  .0219                      26
1750       ----      ----      ----      ----     .0250  +.0003                  .0247                    1035
1800       ----      ----      ----      ----     .0283  +.0006                  .0277                     200
1850       ----     .0320B     ----     .0320B    .0322  +.0010                  .0312                       1
1900       ----     .0370B     ----     .0370B    .0370  +.0016                  .0354                     274
1950       ----     .0420B     ----     .0420B    .0431  +.0024                  .0407                      13
2000      .0510     .0510     .0510     .0510     .0504  +.0030           1      .0474                    6232
2050       ----     .0580B     ----     .0580B    .0587  +.0031                  .0556                      31
2100       ----     .0670B     ----     .0670B    .0682  +.0034                  .0648                     128
2150      .0820     .0820     .0800A    .0800A    .0791  +.0037         105      .0754                      43
2200       ----     .0930B     ----     .0930B    .0918  +.0043                  .0875                    2446
2250       ----     .1070B     ----     .1070B    .1064  +.0050                  .1014                    5485
2300      .1280     .1280     .1280     .1280     .1231  +.0057           1      .1174                     101
2350       ----     .1420B     ----     .1410A    .1417  +.0063                  .1354                      90
2400      .1630     .1630     .1630     .1630     .1622  +.0067           5      .1555                    2083
2420       ----     .1710B     ----     .1710B    .1709  +.0068                  .1641                       5
2450       ----     .1850B     ----     .1830B    .1844  +.0070                  .1774                     215
2500       ----     .2090B     ----     .2070B    .2080  +.0070                  .2010                    4450
2550       ----     .2350B     ----     .2320B    .2333  +.0073                  .2260                      47
2600       ----     .2630B     ----     .2610B    .2602  +.0076                  .2526                    4645
2630       ----     .2790B     ----     .2770A    .2772  +.0079                  .2693                      10
2650       ----     .2910B     ----     .2890B    .2887  +.0079                  .2808                    1854
2670       ----     .3030B     ----     .3000A    .3005  +.0080                  .2925                       4
2700       ----     .3220B     ----     .3190B    .3185  +.0081                  .3104                     345
2710       ----     .3280B     ----     .3240A    .3246  +.0081                  .3165                       1
2720       ----     .3340B     ----     .3310A    .3308  +.0082                  .3226                      11
2730       ----     .3400B     ----     .3370A    .3370  +.0083                  .3287                      11
2750       ----     .3540B     ----     .3510B    .3495  +.0083                  .3412           5        1544
2800       ----     .3870B     ----     .3830B    .3818  +.0085                  .3733                     351
2840       ----     .4140B     ----     .4090B    .4084  +.0086                  .3998                      12
2850       ----     .4200B     ----     .4160B    .4151  +.0086                  .4065                     169
2900       ----     .4560B     ----     .4500B    .4497  +.0089           2      .4408                     311
2950       ----     .4920B     ----     .4880B    .4852  +.0092                  .4760                       6
3000       ----     .5290B     ----     .5220B    .5217  +.0095                  .5122                     286
3050       ----     .5660B     ----     .5590B    .5590  +.0097                  .5493                       1
3100       ----     .6050B     ----     .5970B    .5972  +.0099                  .5873                       1
3150       ----     .6440B     ----     .6360B    .6361  +.0100                  .6261                      10
3200       ----     .6850B     ----     .6760B    .6757  +.0101                  .6656                      20
4450       ----    1.8050B     ----    1.8050B   1.8024  +.0095                 1.7929                      50
5150       ----    2.4820B     ----    2.4820B   2.4825  +.0091                 2.4734                      25
5200       ----    2.5310B     ----    2.5310B   2.5315  +.0090                 2.5225                      75
5650       ----    2.9720B     ----    2.9720B   2.9749  +.0091                 2.9658                       8
5850       ----    3.1680B     ----    3.1680B   3.1727  +.0093                 3.1634                      16
5900       ----    3.2170B     ----    3.2170B   3.2222  +.0093                 3.2129                      16
5950       ----    3.2660B     ----    3.2660B   3.2717  +.0094                 3.2623                      32
6000       ----    3.3150B     ----    3.3150B   3.3212  +.0093                 3.3119                      32
LN JAN21 Henry Hub Natural Gas European Financial Option PUT
1450       ----      ----      ----      ----     .0133  +.0001                  .0132                      58
1500       ----      ----      ----      ----     .0152    UNCH                  .0152                     531
1600       ----      ----      ----      ----     .0196  +.0002                  .0194                     110
1700       ----      ----      ----      ----     .0248  +.0005                  .0243                      50
1750       ----     .0280B     ----     .0280B    .0281  +.0005                  .0276                    4085
1800       ----      ----      ----      ----     .0323  +.0004                  .0319                       6
1850       ----      ----      ----      ----     .0378  +.0005                  .0373                    1025
1900       ----      ----      ----      ----     .0441  +.0005                  .0436                     200
2000       ----      ----      ----      ----     .0595  +.0007                  .0588         150        8854
2050       ----      ----      ----      ----     .0688  +.0009                  .0679                       9
2100       ----      ----      ----      ----     .0794  +.0011                  .0783                     300
2140       ----      ----      ----      ----     .0888  +.0011                  .0877                      10
2150       ----      ----      ----      ----     .0913  +.0011                  .0902                     405
2200       ----      ----      ----      ----     .1048  +.0012                  .1036                     120
2250      .1210     .1220B    .1210     .1210     .1200  +.0014           2      .1186                    3440
2260       ----      ----      ----      ----     .1232  +.0014                  .1218                      30
2300       ----      ----      ----      ----     .1367  +.0016                  .1351                       9
2350       ----      ----      ----      ----     .1548  +.0018                  .1530                     792
2400       ----      ----      ----      ----     .1742  +.0019                  .1723                    1286
2420       ----      ----      ----      ----     .1824  +.0020                  .1804                      35
2450       ----      ----      ----      ----     .1952  +.0022                  .1930                     230
2500       ----     .2210B     ----     .2210B    .2177  +.0024          27      .2153         150        9201
2510       ----      ----      ----      ----     .2224  +.0024                  .2200                       2
2530       ----      ----      ----      ----     .2319  +.0025                  .2294                       2
2550       ----      ----      ----      ----     .2416  +.0025                  .2391                       7
2600       ----     .2650B     ----     .2650B    .2669  +.0027                  .2642                     558
2650       ----     .2920B     ----     .2920B    .2936  +.0029                  .2907                     758
2700       ----     .3260B     ----     .3250A    .3217  +.0031                  .3186                     502
2750       ----     .3560B     ----     .3540A    .3510  +.0032                  .3478           5        1420
2800       ----     .3870B     ----     .3850A    .3815  +.0034                  .3781                     582
2850       ----     .4190B     ----     .4160A    .4129  +.0035                  .4094                     361
2950       ----     .4860B     ----     .4830A    .4787  +.0037                  .4750                     505
3000       ----     .5210B     ----     .5170A    .5131  +.0039           2      .5092                    1052
5200       ----      ----      ----      ----    2.4499  +.0053                 2.4446                     100
LN FEB21 Henry Hub Natural Gas European Financial Option PUT
1100       ----      ----      ----      ----     .0032    UNCH                  .0032                       2
1500       ----      ----      ----      ----     .0190  +.0001                  .0189                     652
1750       ----      ----      ----      ----     .0430  +.0004                  .0426                     475
1800       ----      ----      ----      ----     .0502  +.0004                  .0498                       5
1900       ----      ----      ----      ----     .0675  +.0006                  .0669                     100
2000       ----      ----      ----      ----     .0888  +.0007                  .0881                    5398
2050       ----      ----      ----      ----     .1013  +.0008                  .1005                       9
2100       ----      ----      ----      ----     .1151  +.0009                  .1142                     225
2140       ----      ----      ----      ----     .1271  +.0010                  .1261                      10
2150       ----      ----      ----      ----     .1303  +.0011                  .1292                     105
2200       ----      ----      ----      ----     .1468  +.0011                  .1457                      64
2250       ----     .1650B     ----     .1650B    .1647  +.0013                  .1634                    1683
2260       ----      ----      ----      ----     .1684  +.0013                  .1671                      30
2300       ----      ----      ----      ----     .1837  +.0014                  .1823                       9
2350       ----      ----      ----      ----     .2042  +.0015                  .2027                     192
2400       ----      ----      ----      ----     .2262  +.0017                  .2245                     817
2420       ----      ----      ----      ----     .2355  +.0018                  .2337                      35
2450       ----      ----      ----      ----     .2497  +.0018                  .2479                     779
2500       ----      ----      ----      ----     .2745  +.0019                  .2726                    3714
2510       ----      ----      ----      ----     .2796  +.0019                  .2777                       2
2530       ----      ----      ----      ----     .2900  +.0020                  .2880                       2
2550       ----      ----      ----      ----     .3006  +.0021                  .2985                       5
2600       ----      ----      ----      ----     .3282  +.0023                  .3259                     461
2650       ----      ----      ----      ----     .3572  +.0024                  .3548                     657
2700       ----     .3930B     ----     .3920A    .3874  +.0025                  .3849                     163
2750       ----     .4250B     ----     .4230A    .4188  +.0027                  .4161                    1212
2800       ----      ----      ----      ----     .4510  +.0027                  .4483                     431
2850       ----     .4910B     ----     .4880A    .4842  +.0028                  .4814                     360
2900       ----     .5250B     ----     .5220A    .5184  +.0030                  .5154                     360
3000       ----     .5960B     ----     .5930A    .5893  +.0032                  .5861                     326
3050       ----     .6330B     ----     .6290A    .6258  +.0032                  .6226                      75
5200       ----      ----      ----      ----    2.5223  +.0049                 2.5174                     100
LN MAR21 Henry Hub Natural Gas European Financial Option PUT
1500      .0250     .0250     .0250     .0250     .0244  -.0010         300      .0254                     700
1750       ----      ----      ----      ----     .0579  -.0008                  .0587                     813
1800       ----      ----      ----      ----     .0675  -.0005                  .0680                       5
1900       ----      ----      ----      ----     .0897  -.0001                  .0898                     100
1950       ----      ----      ----      ----     .1024    UNCH                  .1024         425         425
2000       ----     .1180B     ----     .1180B    .1166  +.0001                  .1165           1       30653
2050       ----      ----      ----      ----     .1324  +.0001                  .1323                       9
2100       ----      ----      ----      ----     .1498  +.0002                  .1496                     128
2140       ----      ----      ----      ----     .1646  +.0001                  .1645                      10
2150       ----      ----      ----      ----     .1685  +.0002                  .1683                     105
2200       ----      ----      ----      ----     .1884  +.0002                  .1882                      55
2250       ----      ----      ----      ----     .2097  +.0002         250      .2095         425        5826
2260       ----      ----      ----      ----     .2141  +.0002                  .2139                      30
2300       ----     .2340B     ----     .2340B    .2325  +.0003                  .2322                     283
2350       ----     .2590B     ----     .2590B    .2567  +.0003                  .2564                     550
2400       ----      ----      ----      ----     .2822  +.0003                  .2819                    3412
2420       ----      ----      ----      ----     .2927  +.0003                  .2924                      35
2450       ----      ----      ----      ----     .3088  +.0003                  .3085                      90
2500       ----     .3400B     ----     .3400B    .3367  +.0004         250      .3363                    4880
2510       ----      ----      ----      ----     .3424  +.0004                  .3420                       2
2530       ----      ----      ----      ----     .3540  +.0004                  .3536                       2
2550       ----     .3700B     ----     .3690A    .3657  +.0003                  .3654                     504
2600       ----      ----      ----      ----     .3959  +.0004                  .3955                     600
2650       ----     .4320B     ----     .4310A    .4272  +.0004                  .4268                     700
2700       ----     .4650B     ----     .4630A    .4594  +.0005                  .4589                     372
2750       ----     .4990B     ----     .4970A    .4926  +.0006                  .4920                    1801
2800       ----     .5330B     ----     .5310A    .5268  +.0007                  .5261         100         766
2850       ----     .5690B     ----     .5660A    .5619  +.0009                  .5610                     461
3000       ----      ----      ----      ----     .6718  +.0015                  .6703                     375
5200       ----      ----      ----      ----    2.6326  +.0033                 2.6293                     100
LN APR21 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----     .0180  +.0008                  .0172                     225
1750       ----      ----      ----      ----     .0482  +.0013                  .0469                    1425
1800       ----      ----      ----      ----     .0571  +.0013                  .0558                     980
1900       ----      ----      ----      ----     .0786  +.0015                  .0771                     225
2000       ----      ----      ----      ----     .1050  +.0016                  .1034                    6735
2100       ----      ----      ----      ----     .1369  +.0016                  .1353                     205
2140       ----      ----      ----      ----     .1514  +.0017                  .1497                      10
2150       ----      ----      ----      ----     .1551  +.0016                  .1535                     780
2200       ----      ----      ----      ----     .1747  +.0015                  .1732                      89
2250       ----     .1950B     ----     .1950B    .1959  +.0015                  .1944                    3514
2260       ----      ----      ----      ----     .2003  +.0015                  .1988                      30
2300       ----      ----      ----      ----     .2186  +.0014                  .2172                     186
2350       ----      ----      ----      ----     .2426  +.0013                  .2413                     200
2400       ----      ----      ----      ----     .2681  +.0011                  .2670                     858
2420       ----      ----      ----      ----     .2788  +.0012                  .2776                      30
2450       ----     .2960B     ----     .2960B    .2951  +.0010                  .2941                     160
2500       ----     .3250B     ----     .3250B    .3235  +.0009                  .3226                    3470
2510       ----      ----      ----      ----     .3293  +.0008                  .3285                       2
2530       ----      ----      ----      ----     .3411  +.0007                  .3404                       2
2550       ----     .3550B     ----     .3550B    .3532  +.0007                  .3525                     420
2600       ----      ----      ----      ----     .3842  +.0006                  .3836                     235
2650       ----      ----      ----      ----     .4163  +.0003                  .4160                      25
2700       ----      ----      ----      ----     .4497  +.0002                  .4495                     137
2750       ----      ----      ----      ----     .4842    UNCH                  .4842                     375
2800       ----      ----      ----      ----     .5197  -.0003                  .5200                      31
2850       ----      ----      ----      ----     .5563  -.0005                  .5568                     260
5200       ----      ----      ----      ----    2.7517  -.0057                 2.7574                     100
LN MAY21 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----     .0195  -.0006                  .0201                     225
1750       ----      ----      ----      ----     .0493  -.0013                  .0506                    1275
1800       ----      ----      ----      ----     .0580  -.0014                  .0594                     980
1900       ----      ----      ----      ----     .0784  -.0019                  .0803                     226
2000       ----      ----      ----      ----     .1035  -.0023                  .1058           1        4489
2100       ----      ----      ----      ----     .1337  -.0028                  .1365                     205
2140       ----      ----      ----      ----     .1474  -.0029                  .1503                      10
2150       ----      ----      ----      ----     .1509  -.0030                  .1539                     230
2200       ----      ----      ----      ----     .1695  -.0033                  .1728                      89
2250       ----      ----      ----      ----     .1895  -.0036                  .1931                    2062
2260       ----      ----      ----      ----     .1937  -.0036                  .1973                      30
2300       ----      ----      ----      ----     .2110  -.0038                  .2148                      53
2350       ----      ----      ----      ----     .2340  -.0041                  .2381                     200
2400       ----      ----      ----      ----     .2584  -.0044                  .2628                     808
2420       ----      ----      ----      ----     .2686  -.0045                  .2731                      30
2450       ----      ----      ----      ----     .2844  -.0047                  .2891                     235
2500       ----      ----      ----      ----     .3119  -.0049                  .3168                    2930
2510       ----      ----      ----      ----     .3175  -.0050                  .3225                       2
2530       ----      ----      ----      ----     .3290  -.0051                  .3341                       2
2550       ----      ----      ----      ----     .3408  -.0052                  .3460                     150
2600       ----      ----      ----      ----     .3711  -.0055                  .3766                     185
2700       ----      ----      ----      ----     .4358  -.0059                  .4417                     137
2750       ----      ----      ----      ----     .4701  -.0062                  .4763                     375
2800       ----      ----      ----      ----     .5058  -.0064                  .5122                      31
2850       ----      ----      ----      ----     .5428  -.0067                  .5495                     260
5200       ----      ----      ----      ----    2.7703  -.0089                 2.7792                     100
LN JUN21 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----     .0180  -.0005                  .0185                     225
1750       ----      ----      ----      ----     .0456  -.0011                  .0467                    1275
1800       ----      ----      ----      ----     .0536  -.0012                  .0548                     980
1900       ----      ----      ----      ----     .0725  -.0016                  .0741                     225
2000       ----      ----      ----      ----     .0959  -.0019                  .0978                    3288
2100       ----      ----      ----      ----     .1240  -.0024                  .1264                     205
2140       ----      ----      ----      ----     .1368  -.0025                  .1393                      10
2150       ----      ----      ----      ----     .1401  -.0025                  .1426                     230
2200       ----      ----      ----      ----     .1575  -.0028                  .1603                      89
2250       ----      ----      ----      ----     .1763  -.0030                  .1793                    2045
2260       ----      ----      ----      ----     .1802  -.0031                  .1833                      30
2300       ----      ----      ----      ----     .1965  -.0033                  .1998                      53
2350       ----      ----      ----      ----     .2182  -.0035                  .2217                     200
2400       ----      ----      ----      ----     .2413  -.0037                  .2450                     908
2420       ----      ----      ----      ----     .2509  -.0039                  .2548                      30
2450       ----      ----      ----      ----     .2659  -.0040                  .2699                     235
2500       ----      ----      ----      ----     .2920  -.0042                  .2962                    3891
2510       ----      ----      ----      ----     .2974  -.0043                  .3017                       2
2530       ----      ----      ----      ----     .3083  -.0044                  .3127                       2
2550       ----      ----      ----      ----     .3195  -.0045                  .3240                     150
2600       ----      ----      ----      ----     .3485  -.0048                  .3533                     185
2700       ----      ----      ----      ----     .4107  -.0051                  .4158                     137
2750       ----      ----      ----      ----     .4436  -.0054                  .4490                     375
2800       ----      ----      ----      ----     .4779  -.0057                  .4836                      31
2850       ----      ----      ----      ----     .5137  -.0058                  .5195                     260
5200       ----      ----      ----      ----    2.7277  -.0079                 2.7356                     100
LN JLY21 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----     .0178  -.0005                  .0183                     225
1750       ----      ----      ----      ----     .0442  -.0011                  .0453                    1275
1800       ----      ----      ----      ----     .0518  -.0013                  .0531                     980
1900       ----      ----      ----      ----     .0698  -.0016                  .0714                     250
2000       ----      ----      ----      ----     .0919  -.0020                  .0939                    3325
2100       ----      ----      ----      ----     .1184  -.0025                  .1209                     205
2140       ----      ----      ----      ----     .1304  -.0027                  .1331                      10
2150       ----      ----      ----      ----     .1336  -.0027                  .1363                     237
2200       ----      ----      ----      ----     .1500  -.0029                  .1529                      89
2250       ----      ----      ----      ----     .1677  -.0032                  .1709          50        2099
2260       ----      ----      ----      ----     .1714  -.0033                  .1747                      30
2300       ----      ----      ----      ----     .1867  -.0035                  .1902                      53
2350       ----      ----      ----      ----     .2072  -.0037                  .2109                     200
2400       ----      ----      ----      ----     .2290  -.0040                  .2330                     808
2420       ----      ----      ----      ----     .2381  -.0041                  .2422                      30
2450       ----      ----      ----      ----     .2522  -.0043                  .2565                     160
2500       ----      ----      ----      ----     .2769  -.0045                  .2814                    2880
2510       ----      ----      ----      ----     .2820  -.0046                  .2866                       2
2530       ----      ----      ----      ----     .2923  -.0048                  .2971                       2
2550       ----      ----      ----      ----     .3029  -.0049                  .3078                     150
2600       ----      ----      ----      ----     .3304  -.0051                  .3355                     185
2700       ----      ----      ----      ----     .3895  -.0056                  .3951                     137
2750       ----      ----      ----      ----     .4210  -.0059                  .4269                     375
2800       ----      ----      ----      ----     .4537  -.0061                  .4598                      31
2850       ----      ----      ----      ----     .4877  -.0063                  .4940                     260
5200       ----      ----      ----      ----    2.6778  -.0089                 2.6867                     100
LN AUG21 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----     .0195  -.0006                  .0201                     225
1700       ----      ----      ----      ----     .0401  -.0010                  .0411                       5
1750       ----      ----      ----      ----     .0471  -.0011                  .0482                    1275
1800       ----      ----      ----      ----     .0549  -.0013                  .0562                     980
1900       ----      ----      ----      ----     .0732  -.0017                  .0749                     250
2000       ----      ----      ----      ----     .0956  -.0020                  .0976                    3380
2100       ----      ----      ----      ----     .1223  -.0025                  .1248                     205
2140       ----      ----      ----      ----     .1344  -.0026                  .1370                      10
2150       ----      ----      ----      ----     .1375  -.0027                  .1402                     225
2200       ----      ----      ----      ----     .1539  -.0029                  .1568                      89
2250       ----      ----      ----      ----     .1715  -.0032                  .1747          50        2064
2260       ----      ----      ----      ----     .1752  -.0032                  .1784                      30
2300       ----      ----      ----      ----     .1905  -.0034                  .1939                      53
2350       ----      ----      ----      ----     .2108  -.0037                  .2145                     200
2400       ----      ----      ----      ----     .2324  -.0040                  .2364                     808
2420       ----      ----      ----      ----     .2414  -.0041                  .2455                      30
2450       ----      ----      ----      ----     .2554  -.0042                  .2596                     160
2500       ----      ----      ----      ----     .2797  -.0045                  .2842                    2880
2510       ----      ----      ----      ----     .2847  -.0046                  .2893                       2
2530       ----      ----      ----      ----     .2950  -.0046                  .2996                       2
2550       ----      ----      ----      ----     .3054  -.0048                  .3102                     150
2600       ----      ----      ----      ----     .3325  -.0050                  .3375                     185
2700       ----      ----      ----      ----     .3907  -.0055                  .3962                     137
2750       ----      ----      ----      ----     .4218  -.0057                  .4275                     375
2800       ----      ----      ----      ----     .4540  -.0059                  .4599                      31
2850       ----      ----      ----      ----     .4873  -.0063                  .4936                     260
5200       ----      ----      ----      ----    2.6639  -.0089                 2.6728                     100
LN SEP21 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----     .0227  -.0006                  .0233                     225
1750       ----      ----      ----      ----     .0530  -.0012                  .0542                    1275
1800       ----      ----      ----      ----     .0614  -.0013                  .0627                     980
1900       ----      ----      ----      ----     .0810  -.0017                  .0827                     250
2000       ----      ----      ----      ----     .1047  -.0021                  .1068                    3375
2100       ----      ----      ----      ----     .1328  -.0025                  .1353                     205
2140       ----      ----      ----      ----     .1454  -.0027                  .1481                      10
2150       ----      ----      ----      ----     .1487  -.0027                  .1514                     225
2200       ----      ----      ----      ----     .1657  -.0030                  .1687                      89
2250       ----      ----      ----      ----     .1841  -.0031                  .1872          50        2064
2260       ----      ----      ----      ----     .1879  -.0032                  .1911                      30
2300       ----      ----      ----      ----     .2037  -.0034                  .2071                      53
2350       ----      ----      ----      ----     .2246  -.0037                  .2283                     200
2400       ----      ----      ----      ----     .2468  -.0039                  .2507                     808
2420       ----      ----      ----      ----     .2560  -.0041                  .2601                      30
2450       ----      ----      ----      ----     .2703  -.0042                  .2745                     160
